Sum of retweet_count,
Row Labels,Total
imwatshedesires,0
inedccom,0
InjaCor,0
InSightOutOrg,0
iPhil,0
iRepLALakers,0
itsalldhamma,0
itweet4G,0
JacquyNews,0
JaeKay,0
JamesPMorrison,0
Jane_Samuels,0
janellewang,0
janine_ballard,0
Jaoudi,0
JARosenberg,0
jas9889,0
jason_wilson,0
jasonhartsoe,0
jasonjoo,0
JasonLeopold,0
JeffSilvaBrown,0
Jennaaay_10,0
jenni0617,0
jennielin,0
jennybdaly,0
JeromeMarinSF,0
jess_nnz,0
jhameia,0
jillstewart,0
jimmurphySF,0
jjackson235,0
JKauf1,0
jonnyumansky,0
Jor_Geee,0
JoshMBlackman,0
Journeyman15,0
joyangelprayer,0
JReganLLM,0
JRPActor,0
juanmuriango,0
judyboo_,0
judystout1,0
judythreesixty,0
JulianaStratton,0
julie_iversen,0
justaman1971,0
justliziam,0
JWilliamsAP,0
Kalie_,0
kamterbeek,0
karynboothe,0
kat_flowerchild,0
Kat3Purnell,0
KBDPHD,0
KCBSNews,0
KCOY,0
KDYA_1190_AM,0
keeferooni,0
KevinModesti,0
KFIAM640,0
kgtv,0
KiiStorm,0
KillensPostits,0
Know4LIFE,0
KPCC,0
KPCCNews,0
KPCCrina911,0
kTiNoJ,0
KTVU,0
kwyxz,0
L_Dean_Latham,0
L0VErica,0
LA_Herald,0
LA_News_Today,0
LAbusinesses,0
LAConnectMe,0
LAcrimes,0
ladailynews,0
LailaLalami,0
LALocalBuzz,0
lanewsfeeds,0
LAPPL,0
LatashiaM,0
LATcrime,0
latestnewsbot,0
latimes,0
LATPoliticsCA,0
lawrencehurley,0
lazy8studios,0
LBGazetteNews,0
le_sylph,0
Ledermuller,0
legallawwatch,0
leilclark,0
lekowicz,0
lemonverbena_,0
LeoUzych,0
LesMorley,0
Liddokun,0
Lis_Mejia,0
livingitgreen,0
lloydbramhall,0
llushpup,0
LosAngeles,0
LosAngelesCArss,0
LosAngelesCP,0
LottieMerck,0
LSUduck,0
LuckLoMac,0
ludwingmusica,0
lynney62,0
M_Collins_,0
MadameLuke,0
maira1114,0
malam_makan,0
ManicHispanic28,0
marcup13,0
marcywinograd,0
margoschulter,0
