id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc
425,0,266068168471101440,20873135,"RT @JWilliamsAP: BULLETIN (AP) _ Proposition 36 - Revise Three Strikes Law, approved, California.",NULL,johnmyers,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:42:49",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,JWilliamsAP
426,0,266068174141788160,32578531,"RT @JWilliamsAP: BULLETIN (AP) _ Proposition 36 - Revise Three Strikes Law, approved, California.",NULL,TunedToTheresa,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:42:50",1,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,JWilliamsAP
427,0,266068206467293184,31532083,"The Associated Press says Proposition 36, a ballot measure loosening three strikes prison sentences, will pass.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:42:58",0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,
428,0,266070625859284992,264485425,"So happy for President Obama but disappointed for public education here in CA. Props 30 and 38 looking to get beat",NULL,carlita_rogue,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:35",0,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,
429,0,266070636852555776,203034154,"RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,ChipTingle,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:37",77,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,latimes
430,0,266070638404464641,122271311,"RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,Gittyss,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:38",78,NULL,NULL,NULL,"Twitter for BlackBerry®",0,NULL,0,NULL,NULL,latimes
431,0,266070639545286656,15501576,"RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,AnneLaBarbera,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:38",79,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,latimes
432,0,266070644867858433,230021284,"Good. RT@latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,producerkarin,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:39",0,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,
433,0,266070652090470400,41386193,"RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,NirmohiPandya,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:41",80,NULL,NULL,NULL,"TweetCaster for Android",0,NULL,0,NULL,NULL,latimes
434,0,266070655852752896,44017975,"“@latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote”",NULL,BGLyons,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:42",0,NULL,NULL,NULL,"Twitter for iPad",0,NULL,0,NULL,NULL,
435,0,266070668116910081,491073506,"RT @TheCityMaven: RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,Nickfromlb,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:45",1,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,TheCityMaven
436,0,266070669983358976,19176429,"BEAT PROJECTION: Prop. 36, three strikes reform, will pass, the California Beat estimates. http://t.co/qLobjzOO",NULL,californiabeat,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:45",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,
437,0,266070674680995840,5432952,"YESSSS!!!!!!!   RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,robdeadtech,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:46",0,NULL,NULL,NULL,HootSuite,0,NULL,0,NULL,NULL,latimes
438,0,266070688429899776,261583403,"RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,Brainardman,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:50",81,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,latimes
439,0,266070693043662848,26281598,"RT @LBGazetteNews:... Literal dead heat for Congress - Lowenthal ahead by 45 votes ..... Prop. 30 losing close. #election2012",NULL,Antonio_P_Ruiz,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:51",0,NULL,NULL,NULL,HootSuite,0,...,0,...,...,LBGazetteNews
440,0,266070728598753280,20017835,"RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,evanmcmurry,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:52:59",82,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,latimes
441,0,266070731912249344,404521282,"RT @latimes: Breaking: Proposition 36, to ease California three strikes law, passes, Associated Press says #CAvote",NULL,gigglygladis,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:53:00",83,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,latimes
