id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc,id,user_id,verified,profile_image_url,geo_enabled,followers_count,protected,location,listed_count,utc_offset,statuses_count,description,friends_count,screen_name,lang,favourites_count,name,url,created_at,time_zone,grabbed,id,user_id,name,screen_name,indices,text,url,expanded_url,display_url,type,entity_id
11045,0,2.656E+17,31532083,RT @LATPoliticsCA: Brown joins Sacramento union leaders for Proposition 30 pitch http://t.co/OxveO0iY,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/5/12 23:41,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,LATPoliticsCA,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
11055,0,2.64887E+17,31532083,"Arizona nonprofit says Brown and FPPC will ""utilize any and all means to intimidate and silence those who would oppose Proposition 30.""",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/4/12 0:28,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
12356,0,2.61913E+17,31532083,RT @AnthonyYorkLAT: Gov. Jerry Brown slated for Nov. 1 speech to Commonwealth Club in SF on Prop. 30. http://t.co/ix7eGhvM,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,10/26/12 19:30,1,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,AnthonyYorkLAT,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
12910,0,2.66067E+17,31532083,Obama is getting ready to speak. Hopefully he has some news about Proposition 30.,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:38,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
12934,0,2.66069E+17,31532083,"With the passage of Proposition 36, California will reduce prison sentences under its controversial three strikes rule.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:47,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
13053,0,2.66083E+17,31532083,"The Associated Press has called another one -- Proposition 39 passes, recalculates corporate taxes for $1 billion more in revenue.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 7:40,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
13157,0,2.6611E+17,31532083,California unions score a big (albeit expensive) victory as @AP says Proposition 32 will fail.,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 9:28,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
13201,0,2.66128E+17,31532083,"One last result for the night -- Proposition 37 fails, according to the AP. No labeling for genetically modified foods.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 10:39,0,NULL,NULL,NULL,Twitter for BlackBerryÂ®,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
19342,0,2.6612E+17,31532083,"RT @latimes: Breaking: Californiaâ€™s Proposition 32 fails, according to Associated Press. http://t.co/XKWikn3j",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 10:08,18,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,latimes,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
21429,0,2.63069E+17,31532083,Any bets on where it will stop? RT @sacbee_news: Campaign money in Prop. 32 fight reaches $124 million http://t.co/HKYWJSQG,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,10/30/12 0:06,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,sacbee_news,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
22082,0,2.66049E+17,31532083,Our first ballot measure of the night -- Proposition 35 passes. http://t.co/0zqBeKG6,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 5:26,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
22248,0,2.66071E+17,31532083,"Ballot measure to end death penalty, Proposition 34, is trailing 44.3% yes, 55.7% no, with 27.4% precincts reporting",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:53,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
25902,0,2.5061E+17,31532083,"RT @LATPoliticsCA: Proposition 38 campaign pushes taxes, blasts Sacramento http://t.co/K0cxTRqk",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,9/25/12 14:57,1,NULL,NULL,NULL,Twitter for BlackBerryÂ®,0,NULL,0,NULL,NULL,LATPoliticsCA,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
26122,0,2.51465E+17,31532083,"Activists are launching a grassroots campaign for Prop. 30 -- phone banks, rallies and canvassing in multiple languages http://t.co/7JsQOJ9g",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,9/27/12 23:33,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
30921,0,2.53242E+17,31532083,"RT @mjmishak: Charles Munger says #Prop32 is ""a simple proposition"": http://t.co/nigqBABH. Voters I talked to last week for LAT poll wer ...",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,10/2/12 21:15,2,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,mjmishak,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,294,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,369
39,0,2.67696E+17,31532083,RT @LATPoliticsCA: Gov. Brown calls Prop. 30 victory start of a national movement http://t.co/BOcgOiQI,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/11/12 18:32,0,NULL,NULL,NULL,Twitter for BlackBerryÂ®,0,NULL,0,NULL,NULL,LATPoliticsCA,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
427,0,2.66068E+17,31532083,"The Associated Press says Proposition 36, a ballot measure loosening three strikes prison sentences, will pass.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:42,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
3521,0,2.66059E+17,31532083,"With 18.6% precincts reporting, Proposition 38 has 25.5% yes, 74.5% no. Clearly a non-starter with voters.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:04,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
5621,0,2.6341E+17,31532083,"Judge: Without FPPC audit, Californians may not get critical information on donors to help them decide how to vote on Props 30 and 32",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,10/30/12 22:41,0,NULL,NULL,NULL,API,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
6617,0,2.66048E+17,31532083,"Associated Press calls a victory for Proposition 35, increasing penalties for human trafficking.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 5:24,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
6719,0,2.66063E+17,31532083,"Proposition 30 is winning big in San Francisco County, 76.1% to 23.9%, according to county website. http://t.co/HBkanW7h",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:20,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
6861,0,2.6608E+17,31532083,"Brown: ""Proposition 30 is a unifying force. Yes on 30, yes on our kids, yes on California.""",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 7:29,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
6894,0,2.66085E+17,31532083,"RT @AnthonyYorkLAT: A confident @JerryBrownGov predicts victory for Prop. 30. Says he became convinced measure would pass over last ""sev ...",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 7:48,1,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,AnthonyYorkLAT,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
9306,0,2.67809E+17,31532083,"Online now, in print tomorrow: Proposition 30 win no guarantee of fiscal safety for California http://t.co/SNzZht6A",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/12/12 1:58,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
9703,0,2.66061E+17,31532083,The Associated Press has called its third measure of the night: Proposition 40 upholds new Senate districts. http://t.co/VPACypbe,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:15,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
11045,0,2.656E+17,31532083,RT @LATPoliticsCA: Brown joins Sacramento union leaders for Proposition 30 pitch http://t.co/OxveO0iY,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/5/12 23:41,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,LATPoliticsCA,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
11055,0,2.64887E+17,31532083,"Arizona nonprofit says Brown and FPPC will ""utilize any and all means to intimidate and silence those who would oppose Proposition 30.""",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/4/12 0:28,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
12356,0,2.61913E+17,31532083,RT @AnthonyYorkLAT: Gov. Jerry Brown slated for Nov. 1 speech to Commonwealth Club in SF on Prop. 30. http://t.co/ix7eGhvM,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,10/26/12 19:30,1,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,AnthonyYorkLAT,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
12910,0,2.66067E+17,31532083,Obama is getting ready to speak. Hopefully he has some news about Proposition 30.,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:38,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
12934,0,2.66069E+17,31532083,"With the passage of Proposition 36, California will reduce prison sentences under its controversial three strikes rule.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 6:47,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
13053,0,2.66083E+17,31532083,"The Associated Press has called another one -- Proposition 39 passes, recalculates corporate taxes for $1 billion more in revenue.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 7:40,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
13157,0,2.6611E+17,31532083,California unions score a big (albeit expensive) victory as @AP says Proposition 32 will fail.,NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 9:28,0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
13201,0,2.66128E+17,31532083,"One last result for the night -- Proposition 37 fails, according to the AP. No labeling for genetically modified foods.",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 10:39,0,NULL,NULL,NULL,Twitter for BlackBerryÂ®,0,NULL,0,NULL,NULL,,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
19342,0,2.6612E+17,31532083,"RT @latimes: Breaking: Californiaâ€™s Proposition 32 fails, according to Associated Press. http://t.co/XKWikn3j",NULL,ChrisMegerian,NULL,NULL,NULL,NULL,0,,11/7/12 10:08,18,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,latimes,39,31532083,0,http://a0.twimg.com/profile_images/1791307378/photo_normal.JPG,0,1870,0,"Sacramento, CA",104,-18000,5957,Los Angeles Times reporter in Sacramento covering politics and state budget crisis. Former statehouse reporter at The Star-Ledger. RTs aren't endorsements.,470,ChrisMegerian,en,0,Chris Megerian,http://latimesblogs.latimes.com/california-politics/,4/15/09 21:48,Eastern Time (US & Canada),1,295,31532083,Chris Megerian,ChrisMegerian,"[3, 17]",NULL,NULL,NULL,NULL,mention,370
